bookId,CN01,CN02,CN03,CN04,CN05,CN06,CN07,CN08,DL40,ĐS01,ĐS02,ĐS03,ĐS04,DS05,DS06,DS07,DS08,GD01,GD02,GD03,GD04,GD05,GD06,GD07,GD08,GD09,GD10,GD11,GD12,GD13,GD14,GD15,GD16,GD17,GD18,GD19,GD20,GD21,GD22,GD23,GD24,GD25,GD26,GD27,GD28,GD29,GD30,GD31,GD32,GD33,GD34,GD35,GD36,GD37,GD38,GD39,GD41,GD42,GD43,GD44,GD45,GD46,GD47,GD48,GD49,GD50,GD51,GD52,GD53,GD54,GD55,GD56,GD57,GD58,GD59,KD01,KD02,KD03,KD04,KD05,KD06,KD07,KD08,LS01,LS02,LS03,LS04,LS05,LS06,LS07,LS08,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,MK01,MK02,MK03,MK04,MK05,MK06,MK07,MK08,SK01,SK02,SK03,SK04,SK05,SK06,SK07,SK08,TT01,TT02,TT03,TT04,TT05,TT06,TT07,TT08
ĐS02,0.0,0.041818735160300505,0.0,0.0,0.0,0.0,0.0,0.0,0.09197901198491071,0.0,0.9999999999999998,0.07218725582653475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04925823646237282,0.09892244511570142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031264764325457446,0.0,0.0,0.0,0.0,0.08274486963441924,0.04916228735634769,0.0,0.053947851388381894,0.0,0.0,0.0,0.0,0.0,0.0,0.10131555570193254,0.0,0.0,0.0,0.0,0.08403922498472528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05205616250430254,0.024267959243449617,0.0,0.0,0.02805772669075013,0.07765754622226975,0.0,0.0,0.14950259407245425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353225929433488,0.0,0.0,0.02755305962291303,0.02017834748708533,0.013649683014621687,0.031567121816295104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ĐS03,0.0,0.003204958158728391,0.0,0.0,0.0,0.0,0.0,0.0,0.03329507045668363,0.0,0.07218725582653475,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07980220034875775,0.015170712172526078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011459272101453817,0.0,0.0,0.0,0.0,0.025570933625695333,0.008323088227736366,0.0,0.005931806603217023,0.0,0.0,0.0,0.0,0.0,0.0,0.002470530005915141,0.0,0.0,0.0,0.0,0.027709851695292363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005297834638617488,0.0,0.0,0.0,0.0027979989341053915,0.0031037118843667685,0.0,0.0,0.0068468468381693735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036330452373054167,0.0,0.0,0.0,0.0,0.004225463326833806,0.006157991955735736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ĐS04,0.05938206613291045,0.0,0.030823485954882254,0.08899436231745868,0.08696973348885138,0.0,0.018645958709161192,0.11234828438072886,0.0,0.10961893407404547,0.0,0.0,0.9999999999999997,0.15846891822125492,0.0,0.11289978824548572,0.07576928843209634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10368086331379009,0.0,0.0,0.0,0.06673348768452063,0.0,0.08187550561059076,0.0,0.08015957887128523,0.07354875553066044,0.0,0.10766967155819303,0.04009609670181036,0.0,0.07667919145555492,0.0,0.0,0.09923693119126206,0.0,0.08425026117456448,0.12640669903116095,0.0,0.0,0.1149221102386257,0.1256526516570927,0.0,0.09071736686264675,0.0,0.0,0.1346298317810982,0.0,0.143769508378915,0.1374425143354407,0.09145516477925197,0.17555806768016136,0.09448517399274114,0.0,0.0,0.05140429585845432,0.20929519555334217,0.0,0.1272253556795458,0.0,0.1141635766395455,0.17976685596450628,0.1332157621882054,0.07238472356858394,0.11135374149209176,0.11881937028524497,0.0,0.0818704475857924,0.0,0.0,0.023367202532868683,0.06994296508660813,0.0,0.0,0.0,0.0,0.0,0.0,0.010083669065528626,0.04349606879018532,0.08151497664193622,0.03527916719212926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07872705887369252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10535147549117566,0.0,0.0,0.0,0.0,0.0632643685535481,0.07174194662813514,0.0,0.0,0.0,0.0,0.0,0.0
DS05,0.07293957037613157,0.0,0.017159679700991193,0.08084064280301163,0.0688847593211487,0.0,0.047446972437786304,0.04143744515531676,0.0,0.13397130093765502,0.0,0.0,0.15846891822125492,1.0,0.0,0.08254682921639879,0.04406025962993567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508974029071654,0.0,0.0,0.0,0.050619077155436315,0.0,0.08058868336360178,0.0,0.06550514783410262,0.03249878800792654,0.0,0.12232302216379329,0.058947931342062755,0.0,0.1099983694179348,0.0,0.0,0.13357111404111027,0.0,0.07033978359505101,0.16980296602181394,0.0,0.0,0.08522126526589341,0.09238929934232852,0.0,0.11968992099348519,0.0,0.0,0.08909141087123663,0.0,0.12755462078759175,0.13027153234838731,0.09040667351095273,0.08904536246157309,0.09644933947162379,0.0,0.0,0.04851749343434835,0.1923322546883302,0.0,0.08269704854835498,0.0,0.15077940424972527,0.19136389276384855,0.11210536881911967,0.07632020530077903,0.09515730369118054,0.18913781291749815,0.0,0.09267146569131847,0.0,0.0,0.010443205486710998,0.1397537307920884,0.0,0.0,0.0,0.0,0.0,0.0,0.0031554901946814805,0.06295557716955902,0.06113588014451907,0.048452615944733116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17791066020599006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15989557368322688,0.0,0.0,0.0,0.0,0.08938918772702968,0.03978696889004827,0.0,0.0,0.0,0.0,0.0,0.0
DS06,0.0,0.0,0.0,0.0,0.0,0.040270888049608565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345737306745868,0.0,0.0,0.0,0.057236682507517664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16473884800119312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910366032923292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038302376712046886,0.028864094834483815,0.0,0.0,0.0,0.044933217776525855,0.0,0.0,0.0,0.0,0.0,0.10628409742883314,0.07050829112152705,0.06606968502466791,0.0,0.04226267323181364,0.032024050087454486,0.013528504809491613,0.05491800700364404,0.0,0.0,0.07864870967051012,0.0,0.0,0.0,0.0,0.0
DS07,0.04495938959241797,0.0,0.03833248516798522,0.07494747878179106,0.09195207702003066,0.0,0.05655304043412006,0.05851049710675459,0.0,0.06408592347483143,0.0,0.0,0.11289978824548572,0.08254682921639879,0.0,1.0000000000000002,0.09389662129888987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05606776174763611,0.0,0.0,0.0,0.0905253151832805,0.0,0.07511874834265216,0.0,0.0653463790430606,0.05000556208403645,0.0,0.10086912328243654,0.11799166146939108,0.0,0.04372897332788969,0.0,0.0,0.09021617811675069,0.0,0.08340283283531477,0.10206735532416256,0.0,0.0,0.0788833479298021,0.07658342987450535,0.0,0.08823185150957326,0.0,0.0,0.05608959969355494,0.0,0.11178946246645774,0.09582436327909581,0.08396444235402113,0.09815263359591685,0.08913351901545331,0.0,0.0,0.021721465087476282,0.11484026537734197,0.0,0.07549774708540644,0.0,0.11157926576224901,0.10647462286331452,0.11196898734700746,0.05181005258650096,0.10222811882735144,0.07955856187735366,0.0,0.07845726662332089,0.0,0.0,0.031902087401526946,0.07567926797035414,0.0,0.0,0.0,0.0,0.0,0.0,0.0013420228142754006,0.032991140509659546,0.06474922412050489,0.0354121172651541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577967574005173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08277994703459832,0.0,0.0,0.0,0.0,0.03062272065253517,0.05464712923174706,0.0,0.0,0.0,0.0,0.0,0.0
DS08,0.059612650069413034,0.0,0.09874456560764996,0.1107779672135307,0.0788690403829857,0.0,0.11349218518007705,0.08150020790944693,0.0,0.09882112271733072,0.0,0.0,0.07576928843209634,0.04406025962993567,0.0,0.09389662129888987,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987558012108384,0.0,0.0,0.0,0.2692049713799901,0.0,0.1323877662636368,0.0,0.06241787021493885,0.09076038471943992,0.0,0.10761588536347753,0.13722442959110548,0.0,0.10454715103860256,0.0,0.0,0.07577179362708074,0.0,0.07867851843720229,0.10064312004703263,0.0,0.0,0.06936481259006115,0.13830761393657942,0.0,0.08625586724257131,0.0,0.0,0.053469146948963035,0.0,0.1654349052117943,0.14637937928085007,0.0774611338224531,0.08590277753641724,0.09208719619439536,0.0,0.0,0.03990672699899126,0.13978594492878363,0.0,0.0741830769738895,0.0,0.09613473848151861,0.1003460497768586,0.08537426935945501,0.06737175712536078,0.22561027626732336,0.08965395813139256,0.0,0.07822747195520052,0.0,0.0,0.009520293634696406,0.054308017067284914,0.0,0.0,0.0,0.0,0.0,0.0,0.032559832824324994,0.049246146951091994,0.08365109413700907,0.06355005876420934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042290431904625954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10093381463279026,0.0,0.0,0.0,0.0,0.041293162011559255,0.05599001496684975,0.0,0.0,0.0,0.0,0.0,0.0
GD01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.17343009940688747,0.0,0.20021933337500908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07295858811273516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10261008193847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04287883735523739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17343009940688747,1.0,0.0,0.11397811503861947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12553316597567296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22815450465774773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386439368350726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.055136613588230736,0.153294925992182,0.12097619138195959,0.0438067105667419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051902223887175046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047803559153236315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787816442940794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07355941359122843,0.0,0.0,0.09645851582432009,0.0
GD04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20021933337500908,0.11397811503861947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392333792798332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398984872982234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06448297291193462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055136613588230736,0.0,1.0000000000000002,0.17543562027878687,0.1061295770569423,0.14612889739083199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1772474997231998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03813391086141662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035314145780759296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026465246970574903,0.0,0.0,0.028310769499863057,0.0
GD06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153294925992182,0.0,0.17543562027878687,1.0,0.18209973418919062,0.0736506008532531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20690296070535563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217296831350572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09249685839154514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11696746677509581,0.0,0.0,0.22254117297127846,0.0
GD07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12097619138195959,0.0,0.1061295770569423,0.18209973418919062,0.9999999999999998,0.05750650369965688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16452781942232575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023283513284614844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03985051411813141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055680331435401076,0.0,0.0,0.048049718078578975,0.0
GD08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438067105667419,0.0,0.14612889739083199,0.0736506008532531,0.05750650369965688,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05607467020572847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02826618339246713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00333576305818468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191236348380152,0.0,0.0,0.011995573962590761,0.0
GD09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08864879304977424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22593950213765263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08461617986524217,0.0,0.07663012268878813,0.07833851562548223,0.046565945416180955,0.0,0.0,0.04547932811436871,0.05621046220549332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD10,0.06427871268338622,0.0,0.06457596117215253,0.06998363509466958,0.1228532642697037,0.0,0.04357671103524641,0.0738973767550837,0.0,0.061141677225625975,0.0,0.0,0.10368086331379009,0.06508974029071654,0.0,0.05606776174763611,0.07987558012108384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,0.0,0.0,0.0,0.0968551692051988,0.0,0.18633531812247245,0.0,0.1163141178706809,0.09868494668215817,0.0,0.11215365718056391,0.16371867885304073,0.0,0.056475495771268924,0.0,0.0,0.21716708389993725,0.0,0.10384340432095115,0.13483119119774373,0.0,0.0,0.10394232855702154,0.12468236127517653,0.0,0.0947307734177407,0.0,0.0,0.0980143815860572,0.0,0.12722517044531872,0.13200633105908569,0.08238094582471961,0.09783398976062478,0.09159692738592379,0.0,0.0,0.02799025701494938,0.12269572109466668,0.0,0.06914645249621741,0.0,0.12591430292018613,0.11711226734940182,0.14130679845192168,0.049789751147070245,0.11165403900733885,0.08293211819284695,0.0,0.12999853863791527,0.0,0.0,0.015121357946525964,0.04827745584233662,0.0,0.0,0.0,0.0,0.0,0.0,0.03152282643320915,0.0797816901825543,0.12421877182408182,0.1387767624667423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13685635140729754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09209804517510178,0.0,0.0,0.0,0.0,0.052999902602094424,0.04295586517412697,0.0,0.0,0.0,0.0,0.0,0.0
GD11,0.0,0.0496368394873382,0.0,0.0,0.0,0.0,0.0,0.0,0.06791993263958868,0.0,0.04925823646237282,0.07980220034875775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.1346873611117225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375428633577001,0.0,0.0,0.0,0.0,0.08849039900613145,0.0803450730748449,0.0,0.033399659367230786,0.0,0.0,0.0,0.0,0.0,0.0,0.08901654116446173,0.0,0.0,0.0,0.0,0.12400009170060641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018763927326813618,0.01212888978537323,0.0,0.0,0.044417926336006976,0.04306348360127581,0.0,0.0,0.04385896171308906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03149493577351035,0.0,0.0,0.04900036977881858,0.025137748935163545,0.03576120476232914,0.05667947873285893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD12,0.0,0.07659498112086395,0.0,0.0,0.0,0.0,0.0,0.0,0.15338803022275826,0.0,0.09892244511570142,0.015170712172526078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346873611117225,1.0000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04691171813617338,0.0,0.0,0.0,0.0,0.13349773292261508,0.09215899134128808,0.0,0.09445439039716731,0.0,0.0,0.0,0.0,0.0,0.0,0.09976263728581133,0.0,0.0,0.0,0.0,0.10419913635429949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07303592984297849,0.04790120681497333,0.0,0.0,0.030556348730175747,0.07771693373526636,0.0,0.0,0.1051598088950847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07326427612015468,0.0,0.0,0.054155499338505046,0.04808944506073509,0.02163762078805537,0.07904929739187475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD13,0.0,0.0,0.0,0.0,0.0,0.08996798992659334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345737306745868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.18155968506249492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068799077462178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12826676318423458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06030070371877352,0.10656124668614474,0.0,0.0,0.0,0.24701567432687035,0.0,0.0,0.0,0.0,0.0,0.19031689272309588,0.06618527881941667,0.166037288870702,0.0,0.04962427786618635,0.0383147891115697,0.034299405985876504,0.16647125153273035,0.0,0.0,0.06530511567950939,0.0,0.0,0.0,0.0,0.0
GD14,0.07278249005313184,0.0,0.0728341752865883,0.16242743084017874,0.10705736272144892,0.0,0.11390451648724663,0.11520535914680831,0.0,0.08718141837113487,0.0,0.0,0.06673348768452063,0.050619077155436315,0.0,0.0905253151832805,0.2692049713799901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968551692051988,0.0,0.0,0.0,1.0000000000000004,0.0,0.2158674743886794,0.0,0.058138204652622476,0.09299091888579049,0.0,0.09750841348699972,0.13324207850242237,0.0,0.07468983065912788,0.0,0.0,0.08460622100177553,0.0,0.08028156852920068,0.125478517853633,0.0,0.0,0.09562397589811626,0.16498590690695822,0.0,0.12121447073410796,0.0,0.0,0.0961928490628728,0.0,0.1892316581050021,0.14518868013498643,0.11318932457959255,0.0717303612118235,0.11736502171526904,0.0,0.0,0.05961818184796547,0.1436383506707349,0.0,0.09913257162715645,0.0,0.12001481397245048,0.1476637747920626,0.14861843453285167,0.1007218156657899,0.20621001943973374,0.11294143313889903,0.0,0.11822398981823572,0.0,0.0,0.037411051974586516,0.09788120383493233,0.0,0.0,0.0,0.0,0.0,0.0,0.046523539878971704,0.07063319490240116,0.12975110799430775,0.058234074641078326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08114477556483969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09104754277706972,0.0,0.0,0.0,0.0,0.03286613873645066,0.03811235612950022,0.0,0.0,0.0,0.0,0.0,0.0
GD15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13037157441183428,0.09952770111916535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10659203943723805,0.0,0.09565822520279227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25250646516931613,0.08283827180868263,0.0,0.08728950117952233
